Abnormal Behavior Detection in Uncrowded Videos with Two-Stream 3D Convolutional Neural Networks,[],"['Applied', 'Sciences']",2021-04-14,外文期刊,,
3D打印技术在高职学生毕业设计中的应用——以机械设计与自动化专业为例,['李继明'],造纸装备及材料,2021-04-13,期刊,,133
3D打印硬质合金研究进展,"['刘云', '郭子傲', '王行', '张锦芳', '李晓峰']",稀有金属,2021-04-13,期刊,,355
CenterTrack3D: Improved CenterTrack more Suitable for 3D Objects,[],"['J.', 'Auton.', 'Veh.', 'Sys']",2021-04-13,外文期刊,,
2D and 3D Palmprint and Palm Vein Recognition Based on Neural Architecture Search,[],"['International', 'Journal', 'of', 'Automation', 'and', 'Computing']",2021-04-13,外文期刊,,
Differencing the Risk of Reiterative Spatial Incidence of COVID-19 Using Space–Time 3D Bins of Geocoded Daily Cases,[],"['ISPRS', 'International', 'Journal', 'of', 'Geo-Information']",2021-04-13,外文期刊,,
Pointless Pose: Part Affinity Field-Based 3D Pose Estimation without Detecting Keypoints,[],['Electronics'],2021-04-13,外文期刊,,
Unsupervised Subcategory Domain Adaptive Network for 3D Object Detection in LiDAR,[],['Electronics'],2021-04-13,外文期刊,,
Understanding Pixel-level 2D Image Semantics with 3D Keypoint Knowledge Engine.,[''],"['IEEE', 'transactions', 'on', 'pattern', 'analysis', 'and', 'machine', 'intelligence']",2021-04-13,外文期刊,,
DAN: Deep-Attention Network for 3D Shape Recognition.,[],,2021-04-13,外文期刊,,
Design and Implementation of 3D Visualization Intelligent Home Decoration System Based on VR Technology,[''],['计算机科学与应用'],2021-04-13,外文期刊,,
Automated detection and segmentation of thoracic lymph nodes from CT using 3D foveal fully convolutional neural networks,[''],"['BMC', 'Medical', 'Imaging']",2021-04-13,外文期刊,,
Geometrical Consistency Modeling on B-Spline Parameter Domain for 3D Face Reconstruction From Limited Number of Wild Images,[''],"['Frontiers', 'in', 'Neurorobotics']",2021-04-13,外文期刊,,
2020年度建筑3D打印技术与应用发展报告,"['霍亮', '李国友', '蔺喜强', '孙凯利']",中国建材报,2021-04-13,报纸,,252
玻璃3D打印技术研究进展,"['张导', '肖文戈', '邱建荣']",硅酸盐学报,2021-04-12,期刊,,288
利用面片法向量保留模型特征的3D打印自适应分层算法,"['朱敏', '党元清', '高思煜', '高强']",西安交通大学学报,2021-04-12,期刊,1,143
光固化三维打印技术的研究进展及应用,"['周聪', '郭嘉']",轻工科技,2021-04-12,期刊,1,724
3D mesh segmentation via L 0 -constrained random walks,[],"['Multimedia', 'Tools', 'and', 'Applications']",2021-04-12,外文期刊,,
Influence of virtual reality and 3D printing on architectural innovation evaluation based on quality of experience evaluation using fuzzy logic,[],"['Journal', 'of', 'Intelligent', '&', 'Fuzzy', 'Systems']",2021-04-12,外文期刊,,
Symbol recognition system based on 3D stereo vision,[],"['Journal', 'of', 'Intelligent', '&', 'Fuzzy', 'Systems']",2021-04-12,外文期刊,,
Application of ray tracing algorithm based on intersection optimization in 3D interior design,[],"['Journal', 'of', 'Intelligent', '&', 'Fuzzy', 'Systems']",2021-04-12,外文期刊,,
Haptic Manipulation of 3D Scans for Geometric Feature Enhancement,[],['Sensors'],2021-04-12,外文期刊,,
A 3D image segmentation for lung cancer using V.Net architecture based deep convolutional networks.,[],"['Journal', 'of', 'medical', 'engineering', '&', 'technology']",2021-04-12,外文期刊,,
RPLS-Net: pulmonary lobe segmentation based on 3D fully convolutional networks and multi-task learning,[''],"['International', 'Journal', 'of', 'Computer', 'Assisted', 'Radiology', 'and', 'Surgery']",2021-04-12,外文期刊,,
基于三维重构模型的3D打印参数对比试验研究,"['贾葳', '李伟', '徐金岩']",房地产世界,2021-04-10,期刊,,67
自由基–阳离子混杂固化型3D打印光敏树脂研究,"['苏少珍', '黄丽婕', '零平', '苏少新']",工程塑料应用,2021-04-10,期刊,1,151
基于计算机辅助的聚乳酸3D打印工艺研究,"['崔荣荣', '吴海花']",工程塑料应用,2021-04-10,期刊,2,101
多材料3D打印零件蓄势待发,[],粉末冶金工业,2021-04-10,期刊,,81
3D打印技术对曲面铭文拓印的改良探析——以西周利鼎为例,"['张岩', '王志明']",艺术教育,2021-04-10,期刊,,31
应用砂型3D打印技术制备复杂铝合金铸件,"['左强', '杨国娟', '洪润洲', '周永江', '高倩倩', '', '杨守杰', '陈军洲']",铸造,2021-04-10,期刊,3,90
基于HALCON视觉系统的遗传算法特征参数选取方法,"['郭志龙', '赵辉']",现代信息科技,2021-04-10,期刊,,24
AnimePose: Multi-person 3D pose estimation and animation,[],"['Pattern', 'Recognition', 'Letters']",2021-04-10,外文期刊,,
Accurate feature point detection method exploiting the line structure of the projection pattern for 3D reconstruction.,[],"['Applied', 'optics']",2021-04-10,外文期刊,,
山药淀粉凝胶的3D打印特性,"['武敬楠', '冯蕾', '宋江峰', '李大婧', '李鸣', '', '张钟元', '张培通', '刘春泉']",现代食品科技,2021-04-09,期刊,,177
Movement Tube Detection Network Integrating 3D CNN and Object Detection Framework to Detect Fall,[],['Electronics'],2021-04-09,外文期刊,,
SASO: Joint 3D semantic‐instance segmentation via multi‐scale semantic association and salient point clustering optimization,[],"['IET', 'Computer', 'Vision']",2021-04-09,外文期刊,,
3D object recognition with a linear time‐varying system of overlay layers,[],"['IET', 'Computer', 'Vision']",2021-04-09,外文期刊,,
Automated 3D scoring of fluorescence in situ hybridization (FISH) using a confocal whole slide imaging scanner,[''],"['Applied', 'Microscopy']",2021-04-09,外文期刊,,
One-Stage Anchor-Free 3D Vehicle Detection from LiDAR Sensors,[],['Sensors'],2021-04-09,外文期刊,,
A Deep Learning Method for 3D Object Classification and Retrieval Using the Global Point Signature Plus and Deep Wide Residual Network,[],['Sensors'],2021-04-09,外文期刊,,
Bidirectional Mapping of Brain MRI and PET With 3D Reversible GAN for the Diagnosis of Alzheimer’s Disease,[''],"['Frontiers', 'in', 'Neuroscience']",2021-04-09,外文期刊,,
智慧教育环境下数字化设计与3D打印技术精准教学模式探究,['高玉英'],现代职业教育,2021-04-09,期刊,,82
TiH2+TiB2墨水3D打印原位生成Ti-TiB微点阵材料的烧结性能（英文）,"['宋滨娜', '曹健']",Journal of Central South University,2021-04-08,期刊,,34
Optimization of 3D printing parameters for high‐performance biodegradable materials,[''],"['Journal', 'of', 'Applied', 'Polymer', 'Science']",2021-04-08,外文期刊,,
Non-Intrusive Load Identification Model Based on 3D Spatial Feature and Convolutional Neural Network,[''],"['Energy', 'and', 'Power', 'Engineering']",2021-04-08,外文期刊,,
An improved method for the segmentation of roots from X-ray computed tomography 3D images: Rootine v.2,[],"['Plant', 'Methods']",2021-04-08,外文期刊,,
The 3D Modeling System for Bioaerosol Distribution Based on Planar Laser-Induced Fluorescence,[''],['Sensors'],2021-04-08,外文期刊,,
红外光激发产生深紫外光作为内部光源实现新颖且低成本的3D打印技术,"['梁文清', '肖迪', '张文飞', '倪逸群', '万洪浩', '', '徐雪松', '张少锋']",第二届全国光电材料与器件学术研讨会摘要集,2021-04-08,中国会议,,10
Snake-Based Model for Automatic Roof Boundary Extraction in the Object Space Integrating a High-Resolution Aerial Images Stereo Pair and 3D Roof Models,[],"['Remote', 'Sensing']",2021-04-07,外文期刊,,
3D Snow Sculpture Reconstruction Based on Structured-Light 3D Vision Measurement,[],"['Applied', 'Sciences']",2021-04-07,外文期刊,,
UHR-DeepFMT: Ultra-High Spatial Resolution Reconstruction of Fluorescence Molecular Tomography Based on 3D Fusion Dual-Sampling Deep Neural Network.,[],"['IEEE', 'transactions', 'on', 'medical', 'imaging']",2021-04-07,外文期刊,,
An unsupervised 2D–3D deformable registration network (2D3D-RegNet) for cone-beam CT estimation,[],"['Physics', 'in', 'Medicine', '&', 'Biology']",2021-04-07,外文期刊,,
A hybrid chemical reaction optimisation algorithm for solving 3D packing problem,[],"['International', 'Journal', 'of', 'Autonomous', 'and', 'Adaptive', 'Communications', 'Systems']",2021-04-07,外文期刊,,
3D Face Point Cloud Reconstruction and Recognition Using Depth Sensor,[],['Sensors'],2021-04-07,外文期刊,,
Low-Cost Prototype to Automate the 3D Digitization of Pieces: An Application Example and Comparison,[],['Sensors'],2021-04-07,外文期刊,,
3D Imaging and Quantitative Characterization of Mouse Capillary Coronary Network Architecture,[],['Biology'],2021-04-07,外文期刊,,
The Utilisation of Reduced Kinetics by Local Self-Similarity Tabulation Approach in 3D Turbulent Reactive Flow Simulation with LES and TPDF,[],"['Flow,', 'Turbulence', 'and', 'Combustion']",2021-04-06,外文期刊,,
Landmark Detection and 3D Face Reconstruction for Caricature using a Nonlinear Parametric Model,[],"['Graphical', 'Models']",2021-04-06,外文期刊,,
Fixed-Lens camera setup and calibrated image registration for multifocus multiview 3D reconstruction,[],"['Neural', 'Computing', 'and', 'Applications']",2021-04-06,外文期刊,,
Double-Threshold Segmentation of Panicle and Clustering Adaptive Density Estimation for Mature Rice Plants Based on 3D Point Cloud,[''],['Electronics'],2021-04-06,外文期刊,,
Edge Detection in 3D Point Clouds Using Digital Images,[],"['ISPRS', 'International', 'Journal', 'of', 'Geo-Information']",2021-04-06,外文期刊,,
View-Dependent Progressive Transmission Method for 3D Building Models,[],"['ISPRS', 'International', 'Journal', 'of', 'Geo-Information']",2021-04-06,外文期刊,,
The cospecification of the shape and material properties of light permeable materials.,[],"['Proceedings', 'of', 'the', 'National', 'Academy', 'of', 'Sciences', 'of', 'the', 'United', 'States', 'of', 'America']",2021-04-06,外文期刊,,
Non-Rigid Image Registration using a Modified Fuzzy Feature-based Inference System for 3D Cardiac Motion Estimation,[],"['Computer', 'Methods', 'and', 'Programs', 'in', 'Biomedicine']",2021-04-06,外文期刊,,
"FACSHuman, a software program for creating experimental material by modeling 3D facial expressions",[],"['Behavior', 'Research', 'Methods']",2021-04-06,外文期刊,,
3D打印技术在产品造型设计中的应用,"['徐征', '周乐峰']",科技与创新,2021-04-05,期刊,1,216
Dense-U-net: Dense encoder–decoder network for holographic imaging of 3D particle fields,[],"['Optics', 'Communications']",2021-04-05,外文期刊,,
"Computational design of multi-stable, reconfigurable surfaces",[],"['Materials', '&', 'Design']",2021-04-05,外文期刊,,
Wireless 3D Surgical Navigation and Tracking System with 100μm Accuracy Using Magnetic-Field Gradient-Based Localization.,[''],"['IEEE', 'transactions', 'on', 'medical', 'imaging']",2021-04-05,外文期刊,,
Two-Stage Deep Learning for Accelerated 3D Time-of-Flight MRA without Matched Training Data,[],"['Medical', 'Image', 'Analysis']",2021-04-05,外文期刊,,
Meta Grayscale Adaptive Network for 3D Integrated Renal Structures Segmentation,[''],"['Medical', 'Image', 'Analysis']",2021-04-05,外文期刊,,
A three-dimensional virtual mouse generates synthetic training data for behavioral analysis,[''],"['Nature', 'Methods']",2021-04-05,外文期刊,,
Semantic Instance Segmentation of Kidney Cysts in MR Images: A Fully Automated 3D Approach Developed Through Active Learning,[''],"['Journal', 'of', 'Digital', 'Imaging']",2021-04-05,外文期刊,,
3D打印石底座专利正版  湘潭典石邀您技术加盟,[],中华奇石,2021-04-05,期刊,,2
Automatic Generation of Large-scale 3D Road Networks based on GIS Data,[],"['Computers', '&', 'Graphics']",2021-04-03,外文期刊,,
Colour level set regularization for the electromagnetic imaging of highly discontinuous parameters in 3D,[],"['Inverse', 'Problems', 'in', 'Science', 'and', 'Engineering']",2021-04-03,外文期刊,,
Recovering Dense 3D Point Clouds from Single Endoscopic Image,[''],"['Computer', 'Methods', 'and', 'Programs', 'in', 'Biomedicine']",2021-04-03,外文期刊,,
Gaining a better understanding of the extrusion process in fused filament fabrication 3D printing: a review,[''],"['The', 'International', 'Journal', 'of', 'Advanced', 'Manufacturing', 'Technology']",2021-04-02,外文期刊,,
Optimizing Trajectory Ordering for Fast Radial ultra-short TE (UTE) Acquisitions,[],"['Journal', 'of', 'Magnetic', 'Resonance']",2021-04-02,外文期刊,,
Robust Surface Reconstruction of Plant Leaves from 3D Point Clouds,[],"['Plant', 'Phenomics']",2021-04-02,外文期刊,,
A novel deep-learning–based approach for automatic reorientation of 3D cardiac SPECT images,[''],"['European', 'Journal', 'of', 'Nuclear', 'Medicine', 'and', 'Molecular', 'Imaging']",2021-04-02,外文期刊,,
块体非晶合金的3D打印成形研究进展,"['李宁', '黄信']",金属学报,2021-04-01,期刊,,321
喷嘴进气方式对3D打印用GTD222高温合金粉末性能的影响,"['吴凯琦', '卢林', '吴文恒', '张亮', '王涛', '', '杨启云', '倪晓晴', '许炯恺', '蒋丁丁']",粉末冶金技术,2021-04-01,期刊,,91
紧耦合气雾化参数对3D打印用金属粉末性能的影响,"['李响', '曾克里', '何鹏江', '罗浩', '朱杰', '', '宋信强']",粉末冶金技术,2021-04-01,期刊,,88
基于ECDSA的3D打印加密码方法,"['李生', '窦馨', '张晓雪']",数字通信世界,2021-04-01,期刊,,26
3D打印在电缆工艺过程中的应用,['高梅'],信息记录材料,2021-04-01,期刊,,10
Change of Heart: Virtual Embryonic 3D Heart Model with Interchangeable Conotruncal Septa Promotes Clinically Oriented Learning,[''],"['The', 'FASEB', 'Journal']",2021-04-01,外文期刊,,
Development of a virtual anatomy lab (VanVR App) for implementation during the Covid19 pandemic to ensure 3D learning with scanned prosections,[''],"['The', 'FASEB', 'Journal']",2021-04-01,外文期刊,,
Creating 3D Cerebral Cortex Stereoscopic Anatomic Model for Virtual Learning,[],"['The', 'FASEB', 'Journal']",2021-04-01,外文期刊,,
Development of 3D Stereoscopic of the Cerebellum Model for Anatomic Virtual Learning,[],"['The', 'FASEB', 'Journal']",2021-04-01,外文期刊,,
Volumetric Reconstruction and Web‐Based Visualization of Giga‐resolution Anatomical Datasets Using 3D Point Clouds: From Full‐color Image Sequences to Spatial Anatomy,[],"['The', 'FASEB', 'Journal']",2021-04-01,外文期刊,,
Learning in 3D: Adjusting and Assessing an Introductory Biology 3D Printing Project for Virtual Learning,[],"['The', 'FASEB', 'Journal']",2021-04-01,外文期刊,,
ThickSeg: Efficient semantic segmentation of large-scale 3D point clouds using multi-layer projection,[],"['Image', 'and', 'Vision', 'Computing']",2021-04-01,外文期刊,,
Vote-Based 3D Object Detection with Context Modeling and SOB-3DNMS,[''],"['International', 'Journal', 'of', 'Computer', 'Vision']",2021-04-01,外文期刊,,
An innovative and automated method for characterizing wood defects on trunk surfaces using high-density 3D terrestrial LiDAR data,[],"['Annals', 'of', 'Forest', 'Science']",2021-04-01,外文期刊,,
Using 3D Graphics and Interfaces in Training Games,[],"['IOP', 'Conference', 'Series:', 'Earth', 'and', 'Environmental', 'Science']",2021-04-01,外文期刊,,
Research on 3D Animation Processing Technology in Modern Art Design System,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Review of 3D reconstruction technology of UAV aerial image,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Geovisualization of 3D Modeling Representation of Topographic Relief Based on Open Source GIS,[],"['IOP', 'Conference', 'Series:', 'Earth', 'and', 'Environmental', 'Science']",2021-04-01,外文期刊,,
Research on Real Scene 3D Modelling Based on Multi-view,[''],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Monocular gray code 3D shape measurement based on improved Siamese Network,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Research on virtual scene design Based on 3D vision,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Research on 3D Object Detection Method Based on Convolutional Attention Mechanism,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Research on watermark printing technology of STL model based on Menger curvature,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Overall structure design of model management and data protection system based on STL,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Depth Hypotheses Fusion through 3D Weighted Least Squares in Shape from Focus,[],"['Microscopy', 'and', 'Microanalysis']",2021-04-01,外文期刊,,
A Method for Detecting Interaction between 3D Hands and Unknown Objects in RGB Video,[''],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
3D laser scanning and surveying adjustment in traffic infrastructure management,[],"['IOP', 'Conference', 'Series:', 'Earth', 'and', 'Environmental', 'Science']",2021-04-01,外文期刊,,
Residual Deep Monocular 3D Human Pose Estimation using CVAE synthetic data,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Additive manufacturing of structural materials,[''],"['Materials', 'Science', 'and', 'Engineering:', 'R:', 'Reports']",2021-04-01,外文期刊,,
Few-shot learning approach for 3D defect detection in lithium battery,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Self-supervised Dense Depth Prediction in Monocular Endoscope Video for 3D Liver Surface Reconstruction,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Simulation of auto obstacle avoidance based on Unity machine learning,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
TDA 3D Data Model and Feature Simplification Analysis,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Research on the Construction Method of 3D Dense Map Based on Visual Slam,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Identifying 3D Models by Matching Rendered Image and Depth Image with Using a New Combined Descriptor,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Three-dimensional (3D) reconstruction for non-destructive plant growth observation system using close-range photogrammetry method,[''],"['IOP', 'Conference', 'Series:', 'Earth', 'and', 'Environmental', 'Science']",2021-04-01,外文期刊,,
The role of 3D printing in the fight against COVID-19 outbreak,[],"['Journal', 'of', '3D', 'printing', 'in', 'medicine']",2021-04-01,外文期刊,,
Optimal image segmentation protocol for 3D printing of aortic dissection through open-source software,[],"['Journal', 'of', '3D', 'printing', 'in', 'medicine']",2021-04-01,外文期刊,,
3D printing in surgical simulation: emphasized importance in the COVID-19 pandemic era,[''],"['Journal', 'of', '3D', 'printing', 'in', 'medicine']",2021-04-01,外文期刊,,
Research on the method of extrapolating 3D particle profile from 2D Fourier spectrum,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
The Application of Intelligent Algorithms in the Animation Design of 3D Graphics Engines,[],"['International', 'Journal', 'of', 'Gaming', 'and', 'Computer-Mediated', 'Simulations', '(IJGCMS)']",2021-04-01,外文期刊,,
Simple and efficient registration of 3D point cloud and image data for an indoor mobile mapping system.,[''],"['Journal', 'of', 'the', 'Optical', 'Society', 'of', 'America.', 'A,', 'Optics,', 'image', 'science,', 'and', 'vision']",2021-04-01,外文期刊,,
Stratasys Direct “ Xometry Team Up to Deliver High-Performance 3D Printed Parts on Demand,[],"['Plastics', 'Technology']",2021-04-01,外文期刊,,
Spatial Transformer for 3D Point Clouds.,[],"['IEEE', 'transactions', 'on', 'pattern', 'analysis', 'and', 'machine', 'intelligence']",2021-04-01,外文期刊,,
Technologies Make 3D Cameras Easier to Use,[],"['NASA', 'Tech', 'Briefs']",2021-04-01,外文期刊,,
Application of progressive information technologies in medicine: computer diagnostics and 3D technologies,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-04-01,外文期刊,,
Reverberation Noise Suppression in Ultrasound Channel Signals Using a 3D Fully Convolutional Neural Network.,[],"['IEEE', 'transactions', 'on', 'medical', 'imaging']",2021-04-01,外文期刊,,
A deep learning approach using synthetic images for segmenting and estimating 3D orientation of nanoparticles in EM images,[],"['Computer', 'Methods', 'and', 'Programs', 'in', 'Biomedicine']",2021-04-01,外文期刊,,
3D surface reconstruction of small height object based on thin structured light scanning,[],['Micron'],2021-04-01,外文期刊,,
Recent advances in 3D printing with protein-based inks,[''],"['Progress', 'in', 'Polymer', 'Science']",2021-04-01,外文期刊,,
Automatic segmentation and location learning of neonatal cerebral ventricles in 3D ultrasound data combining CNN and CPPN,[],"['Computers', 'in', 'Biology', 'and', 'Medicine']",2021-04-01,外文期刊,,
An Efficient 3D Human Pose Retrieval and Reconstruction from 2D Image-Based Landmarks,[],['Sensors'],2021-04-01,外文期刊,,
3D打印自适应分层算法与成型方向优化方法研究,['纪连正'],电子科技大学,2021-04-01,硕士,,23
射频等离子体制备球形WC-Co粉末及其3D打印组织性能研究,['肖蒙'],昆明理工大学,2021-04-01,硕士,,17
3D打印CNF增强PHB/PCL复合材料的力学及形状记忆性能研究,['岳成斌'],东北林业大学,2021-04-01,硕士,,116
基于机器视觉的3D打印过程图像检测系统设计,['王艺涵'],哈尔滨理工大学,2021-04-01,硕士,,128
利用3D打印在小学数学课堂中培养学生的空间观念,['张潇'],天津教育,2021-04-01,期刊,,45
打印参数可变模式下3D打印批调度问题研究,"['王彬', '唐昊', '戴飞', '谭琦']",控制理论与应用,2021-03-31,期刊,1,50
"Contrast, visibility, and color balance between the microscope versus intracameral illumination in cataract surgery using a 3D visualization system",[''],"['Indian', 'Journal', 'of', 'Ophthalmology']",2021-03-31,外文期刊,,
Towards practical 3D ultrasound sensing on commercial-off-the-shelf mobile devices,[''],"['Computer', 'Networks']",2021-03-31,外文期刊,,
"LNCDS: A 2D-3D cascaded CNN approach for lung nodule classification, detection and segmentation",[],"['Biomedical', 'Signal', 'Processing', 'and', 'Control']",2021-03-31,外文期刊,,
"A DIC-assisted fringe projection profilometry for high-speed 3D shape, displacement and deformation measurement of textured surfaces",[],"['Optics', 'and', 'Lasers', 'in', 'Engineering']",2021-03-31,外文期刊,,
Ionic Liquid-Assisted 3D Printing of Self-Polarized β-PVDF for Flexible Piezoelectric Energy Harvesting.,[],"['ACS', 'applied', 'materials', '&', 'interfaces']",2021-03-31,外文期刊,,
Real-time 3D Digital Image Correlation for Large Deformation and Rotation Measurements Based on a Deformation Transfer Scheme,[],"['Experimental', 'Mechanics']",2021-03-31,外文期刊,,
Research on landscape design system based on 3D virtual reality and image processing technology,[],"['Ecological', 'Informatics']",2021-03-31,外文期刊,,
"3D Human Pose, Shape and Texture from Low-Resolution Images and Videos.",[],"['IEEE', 'transactions', 'on', 'pattern', 'analysis', 'and', 'machine', 'intelligence']",2021-03-31,外文期刊,,
Fiducial detection and registration for 3D IMRT QA with organ-specific dose information.,[],"['Journal', 'of', 'applied', 'clinical', 'medical', 'physics']",2021-03-31,外文期刊,,
3D打印梯度Gyroid结构的动态冲击响应,"['厉雪', '肖李军', '宋卫东']",高压物理学报,2021-03-30,期刊,,90
3D打印技术在漆立体成型工艺中的应用探究,"['于泳', '胡睿']",中国生漆,2021-03-30,期刊,1,103
A Microwave Near-field 3D Super-resolution Imaging Method,[],"['Experimental', 'Mechanics']",2021-03-30,外文期刊,,
Real-to-virtual domain transfer-based depth estimation for real-time 3D annotation in transnasal surgery: a study of annotation accuracy and stability,[''],"['International', 'Journal', 'of', 'Computer', 'Assisted', 'Radiology', 'and', 'Surgery']",2021-03-30,外文期刊,,
Agent with Warm Start and Adaptive Dynamic Termination for Plane Localization in 3D Ultrasound.,[''],"['IEEE', 'transactions', 'on', 'medical', 'imaging']",2021-03-30,外文期刊,,
Joint Hand-object 3D Reconstruction from a Single Image with Cross-branch Feature Fusion.,[''],,2021-03-30,外文期刊,,
A 2D and 3D discrete bisector function based on annulus,[],"['Pattern', 'Analysis', 'and', 'Applications']",2021-03-30,外文期刊,,
Brain Tumor Segmentation Using 3D Generative Adversarial Networks,[],"['International', 'Journal', 'of', 'Pattern', 'Recognition', 'and', 'Artificial', 'Intelligence']",2021-03-30,外文期刊,,
"Research on ""Three-dimensional Animation Design and Production"" of Teaching Curriculum Reform in Universities",[],"['Advances', 'in', 'Higher', 'Education']",2021-03-30,外文期刊,,
"3DeeCellTracker, a deep learning-based pipeline for segmenting and tracking cells in 3D time lapse images",[''],['eLife'],2021-03-30,外文期刊,,
Three‐dimensional fast elemental mapping by soft X‐ray dual‐energy focal stacks imaging,[''],"['Journal', 'of', 'Synchrotron', 'Radiation']",2021-03-30,外文期刊,,
Development of a novel 3D-printed multifunctional thorax model simulator for the simulation-based training of tube thoracostomy,[],"['Canadian', 'Journal', 'of', 'Emergency', 'Medicine']",2021-03-30,外文期刊,,
Hierarchical learning recurrent neural networks for 3D motion synthesis,[''],"['International', 'Journal', 'of', 'Machine', 'Learning', 'and', 'Cybernetics']",2021-03-29,外文期刊,,
Three-dimensional (3D) reconstructions of the coastal cliff face in Normandy (France) based on oblique Pléiades imagery: assessment of Ames Stereo Pipeline® (ASP®) and MicMac® processing chains,[''],"['International', 'Journal', 'of', 'Remote', 'Sensing']",2021-03-29,外文期刊,,
Map3D: Registration Based Multi-Object Tracking on 3D Serial Whole Slide Images.,[''],"['IEEE', 'transactions', 'on', 'medical', 'imaging']",2021-03-29,外文期刊,,
Three‐dimensional printing of high‐mass loading electrodes for energy storage applications,[''],['InfoMat'],2021-03-29,外文期刊,,
Comparison of methods for calculating mesophyll and chloroplast surface areas facing to intercellular airspaces based on 3D reconstruction models and 2D section images:形態,[],"['Abstracts', 'of', 'Meeting', 'of', 'the', 'Cssj']",2021-03-29,外文期刊,,
基于创客教育的3D打印社团教学的探索与实践,['谢亚娟'],小学生(下旬刊),2021-03-29,期刊,,92
3D打印在桡骨远端骨折治疗康复中的应用,['白哲豪'],机电产品开发与创新,2021-03-28,期刊,,138
基于3D打印技术的宠物家具研究,"['何凌峰', '蓝儒胜', '莫鑫萍', '林恒锦', '李浩文', '', '陈鑫悦']",智能城市,2021-03-28,期刊,,132
生物3D打印与器官再造,"['王金武', '李涛', '许苑晶', '李帅', '任亚', '', '戴尅戎']",上海交通大学学报,2021-03-28,期刊,,661
3D打印技术在未来食品加工业中的机遇与挑战,"['吴金鸿', '施依', '陈婷珠', '王正武']",上海交通大学学报,2021-03-28,期刊,,532
Detection of counterfeit coins based on 3D height-map image analysis,[],"['Expert', 'Systems', 'With', 'Applications']",2021-03-28,外文期刊,,
Monocular 3D object detection using dual quadric for autonomous driving,[],['Neurocomputing'],2021-03-28,外文期刊,,
Floorplan generation from 3D point clouds: A space partitioning approach,[],"['ISPRS', 'Journal', 'of', 'Photogrammetry', 'and', 'Remote', 'Sensing']",2021-03-28,外文期刊,,
"Comment to “A.J. Collins, K. Brown, Reconstruction and physical fit analysis of fragmented skeletal remains using 3D imaging and printing” [Forensic Sci. Int.: Rep. 2 (2020) 100114].",[],"['Forensic', 'Science', 'International:', 'Reports']",2021-03-28,外文期刊,,
Aircraft skin gap and flush measurement based on seam region extraction from 3D point cloud,[''],['Measurement'],2021-03-28,外文期刊,,
Measurement and evaluation of laser-scanned 3D profiles in wire arc hybrid manufacturing processes,[],['Measurement'],2021-03-28,外文期刊,,
Hybrid simulation models for spare parts supply chain considering 3D printing capabilities,[],"['Journal', 'of', 'Manufacturing', 'Systems']",2021-03-28,外文期刊,,
Co-designing vacant lots using interactive 3D visualizations - Development and application of the Land.Info DSS,[],"['Landscape', 'and', 'Urban', 'Planning']",2021-03-28,外文期刊,,
Motion-Blurring Free Integral Imaging Reconstruction via Parallax Information,[],"['Optics', 'and', 'Lasers', 'in', 'Engineering']",2021-03-28,外文期刊,,
3D shallow deep neural network for fast and precise segmentation of left atrium,[],"['Multimedia', 'Systems']",2021-03-27,外文期刊,,
3D Printing of an Anode Scaffold for Lithium Batteries Guided by Mixture Design-based Sequential Learning,[''],"['Journal', 'of', 'Materials', 'Processing', 'Technology']",2021-03-27,外文期刊,,
Development of cosVMPT and Application of Creating 3D Neutronics Model for 360-Degree CFETR,[''],"['Journal', 'of', 'Fusion', 'Energy']",2021-03-26,外文期刊,,
Object-level classification of vegetable crops in 3D LiDAR point cloud using deep learning convolutional neural networks,[],"['Precision', 'Agriculture']",2021-03-26,外文期刊,,
